word,Joy_Score
adorable,1.0
bright,0.9999999403953552
sleek,0.9999999403953552
Excellent,0.9999999403953552
simplicity,0.9999999403953552
enjoy,0.9999999403953552
celebrating,0.9999999403953552
willing,0.9999999403953552
colors,0.9999999403953552
Install,0.9999999403953552
crisp,0.9999999403953552
ride,0.9999999403953552
entertaining,0.9999999403953552
Benefits,0.9999999403953552
prizes,0.9999999403953552
invites,0.9999999403953552
Ready,0.9999999403953552
accommodating,0.9999999403953552
enjoyment,0.9999999403953552
stickers,0.9999999403953552
enables,0.9999999403953552
happily,0.9999999403953552
beneficial,0.9999999403953552
enhancing,0.9999999403953552
perfectly,0.9999999403953552
loves,0.9999999403953552
environment,0.9999998807907104
divine,0.9999998807907104
runners,0.9999998807907104
possibilities,0.9999998807907104
behold,0.9999998807907104
Tips,0.9999998807907104
Cool,0.9999998807907104
backdrop,0.9999998807907104
Training,0.9999998807907104
lovely,0.9999998807907104
tricks,0.9999998807907104
sponsor,0.9999998807907104
curious,0.9999998807907104
cozy,0.9999998807907104
sexy,0.9999998807907104
relaxation,0.9999998807907104
talents,0.9999998807907104
plates,0.9999998807907104
harmony,0.9999998807907104
cool,0.9999998807907104
advantages,0.9999998807907104
happiness,0.9999998807907104
upgrades,0.9999998807907104
efficient,0.9999998807907104
mighty,0.9999998807907104
skills,0.9999998807907104
outstanding,0.9999998807907104
responsive,0.9999998807907104
great,0.9999998807907104
races,0.9999998807907104
jungle,0.9999998807907104
coloring,0.9999998807907104
Happy,0.9999998807907104
nice,0.9999998807907104
reward,0.9999998211860657
Guests,0.9999998211860657
Race,0.9999998211860657
designing,0.9999998211860657
supportive,0.9999998211860657
Enjoy,0.9999998211860657
princess,0.9999998211860657
Cup,0.9999998211860657
goodness,0.9999998211860657
blessing,0.9999998211860657
Discover,0.9999998211860657
flowing,0.9999998211860657
Perfect,0.9999998211860657
inexpensive,0.9999998211860657
celebrate,0.9999998211860657
inclusive,0.9999998211860657
organizing,0.9999998211860657
excellent,0.9999998211860657
accessories,0.9999998211860657
diving,0.9999998211860657
satisfaction,0.9999997615814209
magical,0.9999997615814209
activities,0.9999997615814209
dive,0.9999997615814209
accomplished,0.9999997615814209
celebration,0.9999997615814209
packaging,0.9999997615814209
coins,0.9999997615814209
guests,0.9999997615814209
spectacular,0.9999997615814209
super,0.9999997615814209
clean,0.9999997615814209
creative,0.9999997615814209
opportunities,0.9999997615814209
attractive,0.9999997615814209
Cooking,0.9999997019767761
Welcome,0.9999997019767761
luxurious,0.9999997019767761
Chamber,0.9999997019767761
competitions,0.9999997019767761
Fresh,0.9999997019767761
toes,0.9999997019767761
tall,0.9999997019767761
certification,0.9999997019767761
grand,0.9999997019767761
Chef,0.9999997019767761
dedication,0.9999997019767761
boys,0.9999997019767761
tremendous,0.9999997019767761
banner,0.9999997019767761
organized,0.9999997019767761
Ocean,0.9999996423721313
affordable,0.9999996423721313
foam,0.9999996423721313
interactive,0.9999996423721313
superb,0.9999996423721313
spicy,0.9999996423721313
Magazine,0.9999996423721313
sponsored,0.9999996423721313
Ultimate,0.9999996423721313
addition,0.9999996423721313
promotes,0.9999996423721313
breathtaking,0.9999996423721313
aboard,0.9999996423721313
customized,0.9999996423721313
Featured,0.9999995827674866
layout,0.9999995827674866
cock,0.9999995827674866
achieving,0.9999995827674866
exceptional,0.9999995827674866
aliens,0.9999995827674866
success,0.9999995231628418
Safety,0.9999995231628418
obstacles,0.9999995231628418
perfect,0.9999995231628418
Joy,0.9999995231628418
creation,0.9999995231628418
sleeves,0.9999995231628418
enthusiasm,0.9999995231628418
loving,0.9999995231628418
backyard,0.9999995231628418
Teaching,0.9999995231628418
ocean,0.999999463558197
creativity,0.999999463558197
!,0.999999463558197
enhanced,0.999999463558197
nicely,0.999999463558197
sunny,0.999999463558197
green,0.999999463558197
runner,0.999999463558197
learning,0.999999463558197
fruits,0.9999994039535522
hop,0.9999994039535522
Download,0.9999994039535522
sweet,0.9999994039535522
soccer,0.9999994039535522
LORD,0.9999993443489075
skirt,0.9999993443489075
Activities,0.9999993443489075
extraordinary,0.9999993443489075
waters,0.9999993443489075
clearance,0.9999993443489075
nursery,0.9999993443489075
wherein,0.9999993443489075
abundant,0.9999993443489075
engaged,0.9999993443489075
appreciation,0.9999992847442627
theme,0.9999992847442627
bold,0.9999992847442627
castle,0.9999992847442627
perfection,0.9999992847442627
wealth,0.9999992847442627
partnership,0.9999992847442627
cake,0.9999992847442627
invited,0.9999992251396179
fabrics,0.9999992251396179
beautifully,0.9999992251396179
victory,0.9999992251396179
Overall,0.9999992251396179
tan,0.9999992251396179
Resort,0.9999992251396179
gospel,0.9999992251396179
flexible,0.9999991655349731
cupcakes,0.9999991655349731
Math,0.9999991655349731
glory,0.9999991655349731
Play,0.9999991655349731
sailing,0.9999991059303284
soundtrack,0.9999991059303284
contests,0.9999991059303284
Easy,0.9999991059303284
dream,0.9999991059303284
achieved,0.9999991059303284
Innovation,0.9999991059303284
arrival,0.9999990463256836
lucky,0.9999990463256836
backgrounds,0.9999990463256836
CSS,0.9999990463256836
commerce,0.9999990463256836
kingdom,0.9999990463256836
glad,0.9999989867210388
install,0.9999989867210388
certificate,0.9999989867210388
transformation,0.9999989867210388
tidy,0.9999989867210388
dessert,0.999998927116394
crew,0.999998927116394
yard,0.999998927116394
instructors,0.999998927116394
athletes,0.999998927116394
passionate,0.999998927116394
feat,0.999998927116394
visitors,0.999998927116394
beach,0.999998927116394
styling,0.9999988675117493
exploration,0.9999988675117493
remarkable,0.9999988675117493
innovative,0.9999988675117493
Environment,0.9999988675117493
easy,0.9999988079071045
praise,0.9999988079071045
encouragement,0.9999988079071045
College,0.9999988079071045
Plus,0.9999988079071045
exploring,0.9999988079071045
sustainability,0.9999988079071045
challenges,0.9999988079071045
Sound,0.9999988079071045
fresh,0.9999987483024597
Team,0.9999987483024597
successful,0.9999987483024597
invention,0.9999987483024597
SQL,0.9999987483024597
Kingdom,0.9999986886978149
Galaxy,0.9999986886978149
blast,0.9999986886978149
comfortably,0.9999986886978149
sunshine,0.9999986886978149
hosting,0.9999986290931702
royal,0.9999986290931702
birthday,0.9999985694885254
helmet,0.9999985694885254
explore,0.9999985694885254
Portuguese,0.9999985694885254
hubby,0.9999985098838806
entrepreneurs,0.9999985098838806
golden,0.9999985098838806
smile,0.9999985098838806
positive,0.9999984502792358
t-shirt,0.9999984502792358
completing,0.9999984502792358
playground,0.9999984502792358
Creating,0.9999984502792358
Zone,0.9999984502792358
AND,0.9999984502792358
Ride,0.9999983906745911
Festival,0.9999983906745911
balanced,0.9999983310699463
drums,0.9999983310699463
Cute,0.9999983310699463
motivated,0.9999983310699463
Dragon,0.9999983310699463
hospitality,0.9999983310699463
grill,0.9999982714653015
Safe,0.9999982714653015
elegant,0.9999982714653015
fascinating,0.9999982118606567
Clean,0.9999982118606567
dangers,0.999998152256012
Jump,0.999998152256012
Birthday,0.999998152256012
Tiger,0.999998152256012
dragon,0.9999980926513672
magazine,0.9999980926513672
Knowledge,0.9999980926513672
productive,0.9999980926513672
Thanks,0.9999980330467224
dishwasher,0.9999980330467224
Gulf,0.9999980330467224
ready,0.9999980330467224
surprises,0.9999979734420776
completion,0.9999979138374329
peaceful,0.9999979138374329
massage,0.9999978542327881
bikes,0.9999978542327881
languages,0.9999978542327881
prints,0.9999978542327881
introducing,0.9999978542327881
trips,0.9999977946281433
scored,0.9999977946281433
entertain,0.9999977350234985
rainbow,0.9999977350234985
ears,0.9999976754188538
kings,0.9999976754188538
wild,0.9999976754188538
combo,0.9999976754188538
excellence,0.9999976754188538
invite,0.999997615814209
planets,0.999997615814209
flows,0.999997615814209
helpful,0.9999975562095642
apparatus,0.9999975562095642
kitchen,0.9999974966049194
sights,0.9999974966049194
calm,0.9999974966049194
collaboration,0.9999974370002747
undertake,0.9999974370002747
containers,0.9999973773956299
improvements,0.9999973773956299
complement,0.9999973177909851
Simple,0.9999973177909851
Beautiful,0.9999973177909851
interior,0.9999973177909851
girls,0.9999972581863403
toys,0.9999972581863403
ladies,0.9999972581863403
arrived,0.9999972581863403
deck,0.9999972581863403
mat,0.9999971985816956
endless,0.9999971389770508
achievements,0.9999971389770508
beauty,0.9999971389770508
polite,0.999997079372406
Grand,0.999997079372406
colours,0.999997079372406
inspired,0.9999970197677612
mushrooms,0.9999969601631165
organised,0.9999969601631165
listeners,0.9999969601631165
well-being,0.9999969005584717
abilities,0.9999969005584717
keen,0.9999968409538269
table,0.9999968409538269
practicing,0.9999968409538269
worthwhile,0.9999967813491821
thanks,0.9999967813491821
celebrated,0.9999967217445374
charming,0.9999967217445374
preparation,0.9999967217445374
sounds,0.9999966621398926
maintaining,0.9999966621398926
Lucky,0.9999966621398926
challenging,0.9999966621398926
belly,0.9999966025352478
surroundings,0.999996542930603
cum,0.999996542930603
thorough,0.999996542930603
ourselves,0.999996542930603
Sounds,0.9999964833259583
accommodations,0.9999964833259583
container,0.9999964237213135
educational,0.9999964237213135
BBQ,0.9999963641166687
sharing,0.9999963641166687
timely,0.9999963641166687
Features,0.9999963641166687
love,0.9999963641166687
Club,0.9999963045120239
Transportation,0.9999962449073792
Guide,0.9999962449073792
personalized,0.9999961853027344
rim,0.9999961256980896
tasting,0.9999960660934448
Package,0.9999960660934448
jazz,0.9999960064888
prep,0.9999960064888
Meet,0.9999960064888
mouth,0.9999959468841553
installation,0.9999959468841553
Shipping,0.9999959468841553
equals,0.9999959468841553
intelligent,0.9999959468841553
hose,0.9999958872795105
drilling,0.999995768070221
test,0.9999957084655762
Atlantic,0.9999957084655762
belt,0.9999957084655762
Coast,0.9999957084655762
simple,0.9999957084655762
salvation,0.9999957084655762
bicycle,0.9999957084655762
smiled,0.9999956488609314
accompanying,0.9999955892562866
installing,0.9999955296516418
attractions,0.9999955296516418
Reviews,0.9999953508377075
chef,0.9999953508377075
diverse,0.9999952912330627
additions,0.9999952912330627
vinyl,0.999995231628418
lips,0.9999951720237732
talented,0.9999951720237732
sail,0.9999951720237732
showcase,0.9999951124191284
carrots,0.9999951124191284
furnished,0.9999950528144836
Learning,0.9999950528144836
Operation,0.9999950528144836
expansion,0.9999949932098389
Product,0.9999949336051941
promotions,0.9999949336051941
Challenge,0.9999948740005493
decorating,0.9999948740005493
atmosphere,0.9999948143959045
qualities,0.9999947547912598
Spirit,0.9999947547912598
roof,0.999994695186615
stamps,0.999994695186615
yoga,0.999994695186615
Communication,0.9999946355819702
outdoor,0.9999946355819702
treasure,0.9999945163726807
formation,0.9999945163726807
Charleston,0.9999945163726807
cultures,0.9999943971633911
Join,0.9999943971633911
Caribbean,0.9999943971633911
Gospel,0.9999943375587463
Explore,0.9999942779541016
textures,0.9999942779541016
discovery,0.9999942779541016
riding,0.9999942183494568
safely,0.9999942183494568
heels,0.9999940991401672
Creative,0.9999940395355225
shoes,0.9999939799308777
mommy,0.9999939799308777
teaches,0.9999939203262329
Kitchen,0.9999938607215881
advertisement,0.9999938011169434
Sport,0.9999937415122986
warm,0.9999936819076538
coconut,0.9999936819076538
loads,0.9999935030937195
discovering,0.9999934434890747
Universe,0.9999933838844299
kits,0.9999933838844299
bride,0.9999932646751404
labor,0.9999932050704956
journey,0.9999931454658508
practical,0.9999931454658508
tent,0.9999930262565613
classroom,0.9999930262565613
plate,0.9999930262565613
Upon,0.9999930262565613
testing,0.9999929666519165
package,0.9999929666519165
Engine,0.9999929070472717
toy,0.999992847442627
tons,0.9999927878379822
assists,0.9999927878379822
facilitate,0.9999927282333374
together,0.9999927282333374
strap,0.9999927282333374
Wow,0.9999926686286926
memorable,0.9999926686286926
polished,0.9999926090240479
capabilities,0.9999924898147583
our,0.9999924302101135
prestigious,0.9999924302101135
outfit,0.9999924302101135
intriguing,0.9999923706054688
interesting,0.9999923706054688
arranged,0.999992311000824
stunning,0.9999921917915344
array,0.9999921321868896
prize,0.9999920725822449
unique,0.9999920129776001
fleet,0.999991774559021
zoo,0.999991774559021
BIG,0.9999915361404419
humble,0.9999914765357971
Fair,0.9999914169311523
Hello,0.9999913573265076
Yoga,0.9999912977218628
desirable,0.999991238117218
WordPress,0.999991238117218
Together,0.999991238117218
😉,0.9999911785125732
attendees,0.9999911785125732
Engineering,0.9999911189079285
environments,0.9999909996986389
shirt,0.9999908208847046
tea,0.999990701675415
Romans,0.999990701675415
salad,0.9999906420707703
color,0.9999905824661255
appliances,0.9999905228614807
vessels,0.9999905228614807
participants,0.9999904036521912
Royal,0.9999902844429016
Suite,0.9999902248382568
sustainable,0.9999902248382568
smart,0.9999901652336121
beaches,0.9999900460243225
concepts,0.9999899864196777
riders,0.999989926815033
=,0.9999898672103882
oral,0.9999896883964539
unto,0.9999895095825195
safe,0.9999892711639404
appealing,0.9999891519546509
awareness,0.9999891519546509
mechanics,0.9999891519546509
combination,0.9999891519546509
beer,0.9999890923500061
Testing,0.9999890923500061
demonstration,0.9999887943267822
hood,0.9999887943267822
moon,0.9999887943267822
skill,0.9999887943267822
fusion,0.9999887347221375
Mommy,0.9999887347221375
appreciated,0.9999886751174927
™,0.9999884963035583
enhance,0.9999883770942688
rhythm,0.9999883770942688
platform,0.9999883770942688
drinks,0.9999882578849792
shapes,0.9999881982803345
design,0.9999881386756897
free,0.9999881386756897
guides,0.9999880790710449
certified,0.9999880194664001
artwork,0.9999878406524658
outfits,0.9999876618385315
Spring,0.9999876618385315
handy,0.9999874830245972
securing,0.9999874830245972
+,0.9999874234199524
garden,0.9999874234199524
brilliant,0.9999873638153076
ingredients,0.9999873638153076
cosy,0.9999872446060181
kids,0.9999871850013733
Design,0.9999871253967285
Stephanie,0.999987006187439
participate,0.9999869465827942
snacks,0.9999869465827942
wellness,0.9999868869781494
hike,0.9999868869781494
coin,0.9999868273735046
Theme,0.9999868273735046
portable,0.9999867677688599
courses,0.9999867081642151
amenities,0.9999865889549255
et,0.9999865889549255
yogurt,0.9999865293502808
synthesis,0.9999865293502808
Along,0.9999864101409912
relax,0.9999863505363464
Hot,0.9999862909317017
FIG,0.9999862313270569
miracle,0.9999862313270569
patterns,0.9999861121177673
joining,0.9999861121177673
ideas,0.9999859929084778
Lord,0.999985933303833
Sex,0.999985933303833
dishes,0.9999858736991882
badge,0.9999857544898987
Education,0.9999854564666748
armed,0.9999853372573853
clever,0.9999851584434509
park,0.9999851584434509
hiking,0.9999850988388062
situated,0.9999850392341614
Culture,0.9999849796295166
featuring,0.9999849200248718
drum,0.9999849200248718
twins,0.9999846816062927
freedom,0.9999845623970032
purchase,0.9999843835830688
combining,0.9999843835830688
jumping,0.9999843239784241
Interview,0.9999842643737793
efficiently,0.9999842047691345
decor,0.9999841451644897
Lovely,0.999984085559845
illustrated,0.9999838471412659
gardening,0.9999837875366211
Ladies,0.999983549118042
challenge,0.9999834895133972
Beer,0.9999834299087524
crafts,0.9999834299087524
hats,0.9999833703041077
occasion,0.9999833106994629
introduction,0.999983012676239
Month,0.9999829530715942
enormous,0.9999826550483704
Uncategorized,0.9999825954437256
Park,0.9999825358390808
projects,0.999982476234436
ensuring,0.9999823570251465
secured,0.9999822974205017
plus,0.9999822974205017
Malaysia,0.9999821782112122
rapid,0.9999820590019226
toddler,0.9999820590019226
Exchange,0.9999820590019226
Posted,0.9999819993972778
conducting,0.9999819397926331
demonstrating,0.9999819397926331
Build,0.9999818801879883
acquisition,0.9999818205833435
puzzles,0.999981701374054
Moreover,0.9999816417694092
sons,0.9999815821647644
wherever,0.9999811053276062
foundation,0.9999811053276062
plugin,0.9999810457229614
assisting,0.9999810457229614
skin,0.9999809861183167
Euro,0.9999808669090271
Lastly,0.9999808073043823
participation,0.9999808073043823
knowledge,0.9999807476997375
featured,0.999980628490448
educated,0.9999805092811584
passengers,0.9999804496765137
promoting,0.9999803304672241
beers,0.9999803304672241
rack,0.9999802708625793
pdf,0.9999802112579346
Complete,0.9999802112579346
winning,0.9999801516532898
alien,0.9999800324440002
harness,0.9999799132347107
Year,0.9999797940254211
incorporating,0.9999797940254211
goals,0.9999797344207764
sporting,0.9999797344207764
Dubai,0.9999796152114868
durable,0.9999794960021973
shower,0.9999794363975525
Travel,0.9999793767929077
decorated,0.9999793171882629
gamers,0.9999791383743286
shoe,0.9999789595603943
interview,0.9999788403511047
happier,0.9999787211418152
provides,0.9999786615371704
interested,0.9999786019325256
ebook,0.9999785423278809
pockets,0.9999784827232361
Love,0.9999783635139465
dough,0.9999783039093018
cream,0.999978244304657
assembled,0.9999780654907227
tub,0.9999778866767883
torque,0.9999778866767883
breakfast,0.9999777674674988
alert,0.999977707862854
Tagged,0.9999774694442749
Weekend,0.9999774694442749
Customers,0.9999774694442749
logos,0.9999773502349854
Freedom,0.9999770522117615
creations,0.9999769926071167
festival,0.9999768137931824
achieve,0.9999768137931824
chic,0.9999768137931824
authors,0.999976634979248
Mario,0.9999765157699585
achievement,0.9999762773513794
grace,0.9999761581420898
Review,0.9999760985374451
DJ,0.9999760985374451
Kit,0.9999760389328003
cruise,0.9999755620956421
gifts,0.9999754428863525
duo,0.9999752640724182
dynamic,0.9999752044677734
prepare,0.9999752044677734
spring,0.9999751448631287
freely,0.9999748468399048
spices,0.99997478723526
combines,0.99997478723526
balloon,0.9999744892120361
monkey,0.9999744892120361
completed,0.9999743700027466
configure,0.999974250793457
palette,0.9999740123748779
veggies,0.9999740123748779
prepared,0.9999738931655884
laughter,0.9999738931655884
gateway,0.9999737739562988
Foundation,0.999973714351654
qualifications,0.9999735355377197
utilizing,0.9999735355377197
musicians,0.9999733567237854
boasts,0.9999731779098511
volunteer,0.9999731779098511
missions,0.9999731779098511
Seeing,0.9999731183052063
modifications,0.9999729990959167
cab,0.9999728202819824
Unique,0.9999728202819824
experience,0.9999727606773376
tray,0.9999723434448242
Palace,0.9999719262123108
objectives,0.9999715089797974
mountain,0.9999714493751526
additionally,0.9999713897705078
bike,0.999971330165863
everyday,0.9999712109565735
Registration,0.9999712109565735
Table,0.9999709725379944
designers,0.9999707341194153
Everyone,0.9999704360961914
risks,0.9999703764915466
optional,0.9999703764915466
Technologies,0.9999702572822571
exam,0.9999701976776123
drill,0.9999701380729675
guided,0.999970018863678
Playing,0.9999696016311646
ages,0.9999693632125854
engagement,0.9999693632125854
Equipment,0.9999693036079407
snack,0.9999693036079407
globe,0.9999692440032959
secrets,0.9999691247940063
glow,0.9999690055847168
hilarious,0.9999685287475586
grass,0.9999683499336243
Awards,0.9999682903289795
customs,0.9999682307243347
curves,0.9999679923057556
accomplish,0.9999679327011108
preparing,0.9999679327011108
lungs,0.9999679327011108
expertise,0.9999677538871765
terrace,0.9999671578407288
maintenance,0.9999671578407288
island,0.999967098236084
extra,0.9999670386314392
guys,0.9999669790267944
along,0.9999667406082153
Wear,0.9999667406082153
tunes,0.9999666810035706
expanding,0.999966561794281
Press,0.999966561794281
sweetness,0.9999663829803467
tours,0.9999663233757019
race,0.9999663233757019
Award,0.9999662041664124
crazy,0.9999659061431885
instruments,0.9999658465385437
promotion,0.9999658465385437
attraction,0.9999656677246094
Lynn,0.9999655485153198
presented,0.999965488910675
Castle,0.9999654293060303
compact,0.999965250492096
Olympics,0.999965250492096
robust,0.9999651908874512
announce,0.9999650120735168
witness,0.9999650120735168
owning,0.9999650120735168
bloggers,0.9999648928642273
accessory,0.9999646544456482
height,0.9999644756317139
quick,0.9999644160270691
cabinets,0.99996417760849
exercises,0.9999639987945557
acres,0.9999635815620422
Photography,0.9999634623527527
Host,0.9999634027481079
prompt,0.9999633431434631
authentic,0.9999631643295288
special,0.999963104724884
diversity,0.9999630451202393
Liberty,0.9999629259109497
recipes,0.9999628067016602
encourage,0.999962568283081
rode,0.9999624490737915
Trade,0.9999623894691467
shirts,0.9999622106552124
Island,0.9999620914459229
gardens,0.9999619126319885
brave,0.9999618530273438
dress,0.9999616742134094
armor,0.9999614953994751
header,0.9999613761901855
illustration,0.9999608993530273
cocktail,0.999960720539093
upgrade,0.9999605417251587
trip,0.9999603033065796
pros,0.99996018409729
jam,0.9999601244926453
PHP,0.9999600648880005
deploy,0.9999597668647766
inner,0.9999594688415527
loud,0.9999593496322632
horses,0.9999591112136841
thoughtful,0.9999588131904602
flow,0.9999586939811707
passion,0.9999586939811707
setup,0.9999585151672363
greens,0.9999580979347229
bath,0.9999580383300781
unexpected,0.9999580383300781
slots,0.9999576807022095
sample,0.9999574422836304
sensible,0.9999569654464722
African,0.9999567270278931
laundry,0.9999567270278931
wow,0.9999566078186035
pink,0.9999565482139587
visit,0.999956488609314
exterior,0.9999563694000244
high-quality,0.9999563694000244
Treasury,0.9999562501907349
rings,0.9999561905860901
&,0.9999557733535767
pride,0.9999556541442871
Delivery,0.9999553561210632
us,0.9999551773071289
naturally,0.9999545216560364
climbing,0.9999541640281677
Test,0.9999540448188782
patio,0.9999538064002991
suggestions,0.9999537467956543
straightforward,0.9999537467956543
Level,0.9999535083770752
festivals,0.9999529719352722
hobby,0.9999529719352722
System,0.9999528527259827
vessel,0.9999528527259827
experiences,0.9999527931213379
Contact,0.9999527931213379
Grace,0.9999527931213379
deployment,0.9999527335166931
specially,0.9999527335166931
Purchase,0.9999526739120483
swim,0.9999526143074036
purse,0.9999520182609558
custom,0.9999520182609558
Campus,0.999951958656311
Sports,0.9999517202377319
holy,0.9999517202377319
Students,0.9999515414237976
anniversary,0.9999513030052185
equality,0.9999512434005737
whenever,0.9999511241912842
lunch,0.9999510645866394
mountains,0.9999510049819946
trucks,0.9999507665634155
students,0.9999507665634155
Fast,0.9999500513076782
pants,0.9999499320983887
competitive,0.9999496340751648
fitted,0.99994957447052
creating,0.9999492764472961
Naturally,0.9999489188194275
travelers,0.9999486804008484
YOU,0.9999485015869141
slides,0.999948263168335
inspection,0.9999479651451111
providing,0.9999476075172424
smells,0.9999470114707947
creatures,0.9999465942382812
Secondly,0.9999465346336365
Golf,0.9999463558197021
pathway,0.9999457597732544
checks,0.9999452233314514
Newsletter,0.9999445676803589
host,0.9999442100524902
training,0.9999441504478455
earning,0.9999440908432007
jumped,0.9999439120292664
concept,0.9999436736106873
Wild,0.9999430179595947
feet,0.9999423027038574
grants,0.9999422430992126
Cheers,0.9999418258666992
elevated,0.9999418258666992
accessible,0.9999417066574097
scheme,0.9999412298202515
Recently,0.9999409317970276
Sea,0.9999408721923828
Kids,0.9999402761459351
destinations,0.9999402165412903
Professional,0.999940037727356
Course,0.9999396204948425
provided,0.9999394416809082
gifted,0.9999393820762634
hosted,0.9999393224716187
parade,0.9999390244483948
surf,0.99993896484375
incorporated,0.9999385476112366
workshop,0.9999385476112366
homemade,0.9999384880065918
sport,0.999937891960144
Workshop,0.9999377131462097
brings,0.9999374747276306
helping,0.9999374747276306
villa,0.9999374151229858
birth,0.9999368786811829
outer,0.9999365210533142
heritage,0.9999361038208008
leap,0.9999359250068665
pool,0.9999357461929321
engine,0.9999356269836426
tip,0.9999355673789978
rain,0.9999347925186157
mechanic,0.9999338984489441
dancing,0.9999337792396545
championship,0.9999337792396545
safety,0.9999334812164307
modeling,0.9999334216117859
bacteria,0.9999333024024963
Having,0.9999330639839172
noble,0.9999328851699829
holder,0.9999328851699829
Germans,0.999932587146759
coupons,0.9999325275421143
stability,0.999932050704956
hat,0.9999319911003113
shine,0.9999315738677979
earrings,0.9999303221702576
nervous,0.9999299049377441
leisure,0.9999298453330994
sea,0.9999297857284546
Ruby,0.9999296069145203
lightweight,0.9999294281005859
necessity,0.9999291300773621
Jazz,0.9999278783798218
confidence,0.9999276995658875
goal,0.9999274611473083
landing,0.9999273419380188
temple,0.9999272227287292
hot,0.9999269247055054
salmon,0.9999265074729919
Hi,0.9999262690544128
touring,0.9999260306358337
Kent,0.9999259114265442
golf,0.9999257922172546
earn,0.9999257326126099
appreciate,0.9999252557754517
magazines,0.9999244213104248
thickness,0.9999240040779114
instrument,0.9999234080314636
whereby,0.9999234080314636
durability,0.9999232292175293
K.,0.9999232292175293
printing,0.9999225735664368
Q,0.9999222159385681
print,0.9999222159385681
adjustable,0.9999221563339233
wear,0.999921977519989
Summer,0.9999215006828308
flexibility,0.9999213218688965
backpack,0.9999212622642517
engineers,0.9999207258224487
presentation,0.9999205470085144
equipment,0.9999204277992249
idea,0.9999204277992249
Journey,0.9999203085899353
demonstrated,0.9999197125434875
testimony,0.9999192953109741
Such,0.9999186396598816
racing,0.999918520450592
participating,0.9999172687530518
islands,0.9999171495437622
sauce,0.9999170899391174
equipped,0.9999167919158936
guest,0.9999158978462219
Brazilian,0.9999157190322876
lawn,0.9999156594276428
structured,0.9999155402183533
Firstly,0.9999138712882996
functional,0.9999138116836548
♥,0.9999135136604309
product,0.9999131560325623
odds,0.999911367893219
gold,0.9999107718467712
ultimate,0.9999107122421265
how,0.9999105334281921
sophisticated,0.9999104738235474
tour,0.999910295009613
gift,0.9999098181724548
anxious,0.9999089241027832
^,0.9999089241027832
sun,0.9999086856842041
attributes,0.9999082684516907
cart,0.9999081492424011
teaching,0.999907910823822
allows,0.999907910823822
adults,0.9999077916145325
lion,0.9999076724052429
newly,0.9999068975448608
lifestyle,0.999906599521637
logo,0.9999063014984131
rolling,0.9999057054519653
launching,0.9999050498008728
border,0.9999050498008728
insights,0.9999050498008728
asset,0.9999039769172668
MN,0.9999039769172668
capable,0.9999037384986877
investment,0.9999035000801086
Cindy,0.9999035000801086
natural,0.9999033212661743
Asian,0.9999032020568848
Exercise,0.9999030828475952
vocabulary,0.9999023079872131
sew,0.999902069568634
immigrants,0.9999018311500549
Everything,0.999901533126831
materials,0.999900221824646
Agent,0.9999001622200012
